time,thrust,nozzle_exhaust_pressure
0.0310000000000059,344.04475020075387,101300
0.031499999999994,375.16600526869297,101300
0.0319999999999822,371.2311144748872,101300
0.0324999999999988,367.65393621542233,101300
0.032999999999987,364.4345234063539,101300
0.0335000000000036,365.5076610093767,101300
0.0339999999999918,373.37738968093294,101300
0.0344999999999799,385.1820091462948,101300
0.0349999999999965,393.05173781785095,101300
0.0354999999999847,396.6289160773158,101300
0.0360000000000013,404.8563572832129,101300
0.0364999999999895,418.8072519546205,101300
0.0370000000000061,431.68495610695,101300
0.0374999999999943,436.3352719694376,101300
0.0379999999999824,435.2621343664148,101300
0.038499999999999,434.1889967633919,101300
0.0389999999999872,435.2621343664148,101300
0.0395000000000038,435.9775594350967,101300
0.039999999999992,436.6929845037785,101300
0.0404999999999802,439.5547376945615,101300
0.0409999999999968,441.3433003662663,101300
0.0414999999999849,442.05872543494814,101300
0.0420000000000015,449.57074157216334,101300
0.0424999999999897,463.521636243571,101300
0.0430000000000063,478.18795598366046,101300
0.0434999999999945,485.69997212087566,101300
0.0439999999999827,491.4234255863862,101300
0.0444999999999993,504.30118265477086,101300
0.0449999999999874,519.6829274635422,101300
0.045500000000004,528.2680812037803,101300
0.0459999999999922,528.2680812037803,101300
0.0464999999999804,523.6177653412927,101300
0.046999999999997,518.6097898605195,101300
0.0474999999999852,515.3903241353955,101300
0.0480000000000018,511.4554862576453,101300
0.0484999999999899,505.0166077234527,101300
0.0489999999999781,493.56970079243183,101300
0.0494999999999947,481.049656258388,101300
0.0499999999999829,463.8793487779118,101300
0.0504999999999995,445.6358507783575,101300
0.0509999999999877,434.90442183207375,101300
0.0515000000000043,427.0346931605176,101300
0.0519999999999925,415.9454987638376,101300
0.0524999999999806,400.9214664894071,101300
0.0529999999999972,385.8974342149767,101300
0.0534999999999854,382.67802140590817,101300
0.054000000000002,382.3203088715673,101300
0.0544999999999902,381.9625434211709,101300
0.0549999999999784,379.8162682151252,101300
0.055499999999995,380.53169328380704,101300
0.0559999999999831,387.32828435234046,101300
0.0564999999999997,398.4174787490205,101300
0.0569999999999879,405.9294948862357,101300
0.0575000000000045,417.7341143515977,101300
0.0579999999999927,411.6529483517463,101300
0.0584999999999809,416.3032112981786,101300
0.0589999999999975,419.5226770233024,101300
0.0594999999999856,421.3112396950072,101300
0.0600000000000022,419.88038955764335,101300
0.0604999999999904,417.3763489012014,101300
0.0609999999999786,415.5877862294967,101300
0.0614999999999952,412.3683734204281,101300
0.0619999999999834,407.7180575579404,101300
0.0625,398.05976621467954,101300
0.0629999999999881,388.4014219553633,101300
0.0635000000000047,382.67802140590817,101300
0.0639999999999929,375.5237178030339,101300
0.0644999999999811,361.9305356659672,101300
0.0649999999999977,349.0527785975824,101300
0.0654999999999859,340.46762485734445,101300
0.0660000000000025,335.1018839261749,101300
0.0664999999999906,327.5898677889596,101300
0.0669999999999788,322.22412685779005,101300
0.0674999999999954,312.9235480488701,101300
0.0679999999999836,307.20009458335966,101300
0.0685000000000002,298.2572283087806,101300
0.0689999999999884,288.2411715151234,101300
0.069500000000005,281.802292980931,101300
0.0699999999999931,276.7943175001578,101300
0.0704999999999813,269.2823013629425,101300
0.0709999999999979,259.26624456928533,101300
0.0714999999999861,251.75422843207008,101300
0.0720000000000027,246.38851395892823,101300
0.0724999999999909,238.1610462950035,101300
0.072999999999979,228.1450424174016,101300
0.0734999999999956,220.6329998221587,101300
0.0739999999999838,218.48672461611295,101300
0.0745000000000004,220.27528728781772,101300
0.0749999999999886,220.6329998221587,101300
0.0755000000000052,220.6329998221587,101300
0.0759999999999934,219.55986221913588,101300
0.0764999999999815,215.62499788335776,101300
0.0769999999999981,216.6981354863806,101300
0.0774999999999863,216.34042295203963,101300
0.0780000000000029,163.75628353350544,101300
0.0784999999999911,217.41358701309025,101300
0.0789999999999793,217.0558480207216,101300
0.0794999999999959,218.844437150454,101300
0.079999999999984,228.1450424174016,101300
0.0805000000000006,242.0959370888092,101300
0.0809999999999888,252.82739249312064,101300
0.0815000000000054,256.0468053021892,101300
0.0819999999999936,252.82739249312064,101300
0.0824999999999818,248.8925016993149,101300
0.0829999999999984,245.31534989787767,101300
0.0834999999999865,243.884499760514,101300
0.0840000000000031,239.234210356054,101300
0.0844999999999913,230.64903015778825,101300
0.0849999999999795,222.06387641755015,101300
0.0854999999999961,218.48672461611295,101300
0.0859999999999843,216.6981354863806,101300
0.0865000000000009,221.70616388320923,101300
0.086999999999989,222.4215889518911,101300
0.0875000000000056,222.4215889518911,101300
0.0879999999999938,220.27528728781772,101300
0.088499999999982,218.12901208177212,101300
0.0889999999999986,215.26728534901687,101300
0.0894999999999868,213.12098368494352,101300
0.0900000000000034,212.04784608192065,101300
0.0904999999999915,208.8284068148244,101300
0.0909999999999797,205.25125501338724,101300
0.0914999999999963,203.82040487602347,101300
0.0919999999999845,204.53582994470537,101300
0.0925000000000011,208.1129817461425,101300
0.0929999999999893,212.04784608192065,101300
0.0935000000000059,213.4786962192844,101300
0.093999999999994,215.62499788335776,101300
0.0944999999999822,219.20214968479493,101300
0.0949999999999988,224.21015162359575,101300
0.095499999999987,227.07187835635116,101300
0.0960000000000036,234.58389449356628,101300
0.0964999999999918,241.73819809644056,101300
0.0969999999999799,246.0308014245873,101300
0.0974999999999965,248.17707663063305,101300
0.0979999999999847,251.3965158977292,101300
0.0985000000000013,261.4125462333587,101300
0.0989999999999895,267.4937122332102,101300
0.0995000000000061,269.6400138972835,101300
0.0999999999999943,271.0708640346473,101300
0.1004999999999824,272.5017141720111,101300
0.100999999999999,274.29027684371573,101300
0.1014999999999872,273.93256430937487,101300
0.1020000000000038,272.1440016376701,101300
0.102499999999992,268.9245888286016,101300
0.1029999999999802,264.9896980347958,101300
0.1034999999999968,263.20110890506345,101300
0.103999999999985,263.20110890506345,101300
0.1045000000000015,223.85243908925491,101300
0.1049999999999897,261.05483369901776,101300
0.1055000000000063,260.33940863033587,101300
0.1059999999999945,257.47768189758057,101300
0.1064999999999827,252.469653500752,101300
0.1069999999999993,243.52678722617296,101300
0.1074999999999875,244.59992482919583,101300
0.108000000000004,246.38851395892823,101300
0.1084999999999922,249.25024069168356,101300
0.1089999999999804,250.6810908290473,101300
0.109499999999997,251.3965158977292,101300
0.1099999999999852,251.3965158977292,101300
0.1105000000000018,251.3965158977292,101300
0.11099999999999,251.3965158977292,101300
0.1114999999999781,252.1119409664111,101300
0.1119999999999947,252.469653500752,101300
0.1124999999999829,253.5428175618025,101300
0.1129999999999995,254.2582426304845,101300
0.1134999999999877,255.3313802335072,101300
0.1140000000000043,234.58389449356628,101300
0.1144999999999925,256.7622568288987,101300
0.1149999999999806,258.9085320349444,101300
0.1154999999999972,259.62395710362625,101300
0.1159999999999854,259.26624456928533,101300
0.116500000000002,259.98169609599495,101300
0.1169999999999902,259.62395710362625,101300
0.1174999999999784,259.62395710362625,101300
0.117999999999995,258.9085320349444,101300
0.1184999999999831,258.9085320349444,101300
0.1189999999999997,258.1931069662625,101300
0.1194999999999879,257.47768189758057,101300
0.1200000000000045,254.97366769916636,101300
0.1204999999999927,252.1119409664111,101300
0.1209999999999809,250.6810908290473,101300
0.1214999999999975,248.17707663063305,101300
0.1219999999999856,247.10393902761012,101300
0.1225000000000022,244.59992482919583,101300
0.1229999999999904,242.45364962315023,101300
0.1234999999999786,231.72219421883872,101300
0.1239999999999952,240.30734795907685,101300
0.1244999999999834,238.51878528737203,101300
0.125,237.80333376066247,101300
0.1254999999999881,236.37248362329876,101300
0.1260000000000047,235.29934602027592,101300
0.1264999999999929,235.65705855461684,101300
0.1269999999999811,234.94163348593497,101300
0.1274999999999977,234.22618195922533,101300
0.1279999999999859,234.22618195922533,101300
0.1285000000000025,233.1530443562025,101300
0.1289999999999906,232.7953318218616,101300
0.1294999999999788,232.4376192875206,101300
0.1299999999999954,233.8684694248844,101300
0.1304999999999836,235.29934602027592,101300
0.1310000000000002,237.44562122632152,101300
0.1314999999999884,237.80333376066247,101300
0.132000000000005,238.87649782171303,101300
0.1324999999999931,240.6650604934177,101300
0.1329999999999813,239.234210356054,101300
0.1334999999999979,243.52678722617296,101300
0.1339999999999861,243.884499760514,101300
0.1345000000000027,242.45364962315023,101300
0.1349999999999909,241.02277302775872,101300
0.135499999999979,241.02277302775872,101300
0.1359999999999956,243.1690746918321,101300
0.1364999999999838,244.59992482919583,101300
0.1370000000000004,246.38851395892823,101300
0.1374999999999886,246.38851395892823,101300
0.1380000000000052,245.6730888902463,101300
0.1384999999999934,244.2422122948549,101300
0.1389999999999815,242.45364962315023,101300
0.1394999999999981,242.0959370888092,101300
0.1399999999999863,241.73819809644056,101300
0.1405000000000029,241.02277302775872,101300
0.1409999999999911,239.94963542473587,101300
0.1414999999999793,239.94963542473587,101300
0.1419999999999959,241.73819809644056,101300
0.142499999999984,242.8113621574911,101300
0.1430000000000006,245.31534989787767,101300
0.1434999999999888,245.6730888902463,101300
0.1440000000000054,247.10393902761012,101300
0.1444999999999936,247.46165156195107,101300
0.1449999999999818,250.6810908290473,101300
0.1454999999999984,251.0388033633882,101300
0.1459999999999865,253.1851050274616,101300
0.1465000000000031,255.3313802335072,101300
0.1469999999999913,257.1199693632397,101300
0.1474999999999795,258.55081950060344,101300
0.1479999999999961,259.62395710362625,101300
0.1484999999999843,260.69712116467684,101300
0.1490000000000009,261.77025876769966,101300
0.149499999999989,262.1279713020406,101300
0.1500000000000056,261.4125462333587,101300
0.1504999999999938,261.4125462333587,101300
0.150999999999982,260.33940863033587,101300
0.1514999999999986,207.03984414311967,101300
0.1519999999999868,259.98169609599495,101300
0.1525000000000034,260.69712116467684,101300
0.1529999999999916,261.77025876769966,101300
0.1534999999999797,262.1279713020406,101300
0.1539999999999963,262.8433963707225,101300
0.1544999999999845,263.916560431773,101300
0.1550000000000011,263.558847897432,101300
0.1554999999999893,261.4125462333587,101300
0.1560000000000059,261.05483369901776,101300
0.1564999999999941,257.83539443192154,101300
0.1569999999999822,255.3313802335072,101300
0.1574999999999988,252.82739249312064,101300
0.157999999999987,252.82739249312064,101300
0.1585000000000036,251.75422843207008,101300
0.1589999999999918,251.3965158977292,101300
0.15949999999998,250.6810908290473,101300
0.1599999999999966,251.0388033633882,101300
0.1604999999999847,252.469653500752,101300
0.1610000000000013,233.1530443562025,101300
0.1614999999999895,252.469653500752,101300
0.1620000000000061,254.61595516482527,101300
0.1624999999999943,254.61595516482527,101300
0.1629999999999825,256.7622568288987,101300
0.1634999999999991,257.1199693632397,101300
0.1639999999999872,258.55081950060344,101300
0.1645000000000038,259.26624456928533,101300
0.164999999999992,259.98169609599495,101300
0.1654999999999802,260.33940863033587,101300
0.1659999999999968,259.98169609599495,101300
0.166499999999985,258.9085320349444,101300
0.1670000000000016,258.55081950060344,101300
0.1674999999999897,256.7622568288987,101300
0.1680000000000063,255.68909276784825,101300
0.1684999999999945,253.5428175618025,101300
0.1689999999999827,251.0388033633882,101300
0.1694999999999993,249.6079532260244,101300
0.1699999999999875,249.9656657603654,101300
0.1705000000000041,243.1690746918321,101300
0.1709999999999922,249.9656657603654,101300
0.1714999999999804,249.6079532260244,101300
0.171999999999997,250.6810908290473,101300
0.1724999999999852,252.82739249312064,101300
0.1730000000000018,258.55081950060344,101300
0.17349999999999,255.68909276784825,101300
0.1739999999999781,257.1199693632397,101300
0.1744999999999947,261.4125462333587,101300
0.1749999999999829,266.7782607065006,101300
0.1754999999999995,272.5017141720111,101300
0.1759999999999877,272.859426706352,101300
0.1765000000000043,267.4937122332102,101300
0.1769999999999925,264.6319855004549,101300
0.1774999999999806,266.7782607065006,101300
0.1779999999999972,268.2091373018921,101300
0.1784999999999854,262.8433963707225,101300
0.179000000000002,281.08686791224915,101300
0.1794999999999902,274.29027684371573,101300
0.1799999999999784,272.859426706352,101300
0.180499999999995,279.6560177748853,101300
0.1809999999999831,274.29027684371573,101300
0.1814999999999997,271.42857656898826,101300
0.1819999999999879,269.9977264316244,101300
0.1825000000000045,270.35543896596545,101300
0.1829999999999927,270.35543896596545,101300
0.1834999999999809,268.2091373018921,101300
0.1839999999999975,265.7051231034777,101300
0.1844999999999856,259.98169609599495,101300
0.1850000000000022,259.62395710362625,101300
0.1854999999999904,256.7622568288987,101300
0.1859999999999786,254.61595516482527,101300
0.1864999999999952,251.0388033633882,101300
0.1869999999999834,244.9576373635368,101300
0.1875,244.9576373635368,101300
0.1879999999999881,245.31534989787767,101300
0.1885000000000047,246.38851395892823,101300
0.1889999999999929,246.0308014245873,101300
0.1894999999999811,246.38851395892823,101300
0.1899999999999977,247.10393902761012,101300
0.1904999999999859,247.10393902761012,101300
0.1910000000000025,248.8925016993149,101300
0.1914999999999906,248.17707663063305,101300
0.1919999999999788,246.7462264932692,101300
0.1924999999999954,246.7462264932692,101300
0.1929999999999836,245.31534989787767,101300
0.1935000000000002,247.46165156195107,101300
0.1939999999999884,242.0959370888092,101300
0.194500000000005,243.52678722617296,101300
0.1949999999999931,242.8113621574911,101300
0.1954999999999813,239.234210356054,101300
0.1959999999999979,242.45364962315023,101300
0.1964999999999861,244.2422122948549,101300
0.1970000000000027,237.80333376066247,101300
0.1974999999999909,243.1690746918321,101300
0.197999999999979,243.884499760514,101300
0.1984999999999956,237.44562122632152,101300
0.1989999999999838,242.8113621574911,101300
0.1995000000000004,246.0308014245873,101300
0.1999999999999886,246.0308014245873,101300
0.2005000000000052,244.2422122948549,101300
0.2009999999999934,244.9576373635368,101300
0.2014999999999815,243.52678722617296,101300
0.2019999999999981,244.9576373635368,101300
0.2024999999999863,247.819364096292,101300
0.2030000000000029,251.0388033633882,101300
0.2034999999999911,242.8113621574911,101300
0.2039999999999793,246.7462264932692,101300
0.2044999999999959,245.6730888902463,101300
0.204999999999984,245.6730888902463,101300
0.2055000000000006,243.52678722617296,101300
0.2059999999999888,244.2422122948549,101300
0.2065000000000054,250.6810908290473,101300
0.2069999999999936,245.31534989787767,101300
0.2074999999999818,242.45364962315023,101300
0.2079999999999984,247.819364096292,101300
0.2084999999999865,245.6730888902463,101300
0.2090000000000031,248.5347891649739,101300
0.2094999999999913,246.0308014245873,101300
0.2099999999999795,245.31534989787767,101300
0.2104999999999961,247.10393902761012,101300
0.2109999999999843,246.38851395892823,101300
0.2115000000000009,245.31534989787767,101300
0.211999999999989,245.31534989787767,101300
0.2125000000000056,249.6079532260244,101300
0.2129999999999938,245.6730888902463,101300
0.213499999999982,248.8925016993149,101300
0.2139999999999986,246.0308014245873,101300
0.2144999999999868,245.31534989787767,101300
0.2150000000000034,249.25024069168356,101300
0.2154999999999916,240.6650604934177,101300
0.2159999999999797,247.10393902761012,101300
0.2164999999999963,243.1690746918321,101300
0.2169999999999845,248.17707663063305,101300
0.2175000000000011,250.32337829470637,101300
0.2179999999999893,246.0308014245873,101300
0.2185000000000059,243.1690746918321,101300
0.2189999999999941,246.7462264932692,101300
0.2194999999999822,245.31534989787767,101300
0.2199999999999988,242.45364962315023,101300
0.220499999999987,244.9576373635368,101300
0.2210000000000036,244.59992482919583,101300
0.2214999999999918,244.2422122948549,101300
0.22199999999998,243.52678722617296,101300
0.2224999999999966,243.884499760514,101300
0.2229999999999847,244.9576373635368,101300
0.2235000000000013,246.0308014245873,101300
0.2239999999999895,244.59992482919583,101300
0.2245000000000061,243.1690746918321,101300
0.2249999999999943,242.0959370888092,101300
0.2254999999999825,242.45364962315023,101300
0.2259999999999991,243.52678722617296,101300
0.2264999999999872,243.884499760514,101300
0.2270000000000038,247.10393902761012,101300
0.227499999999992,244.9576373635368,101300
0.2279999999999802,243.52678722617296,101300
0.2284999999999968,242.8113621574911,101300
0.228999999999985,242.45364962315023,101300
0.2295000000000016,242.45364962315023,101300
0.2299999999999897,243.52678722617296,101300
0.2305000000000063,242.8113621574911,101300
0.2309999999999945,243.1690746918321,101300
0.2314999999999827,245.6730888902463,101300
0.2319999999999993,243.884499760514,101300
0.2324999999999875,242.8113621574911,101300
0.2330000000000041,243.1690746918321,101300
0.2334999999999922,242.8113621574911,101300
0.2339999999999804,243.1690746918321,101300
0.234499999999997,242.0959370888092,101300
0.2349999999999852,242.45364962315023,101300
0.2355000000000018,242.8113621574911,101300
0.23599999999999,242.45364962315023,101300
0.2364999999999781,245.6730888902463,101300
0.2369999999999947,244.59992482919583,101300
0.2374999999999829,245.31534989787767,101300
0.2379999999999995,245.31534989787767,101300
0.2384999999999877,245.6730888902463,101300
0.2390000000000043,246.38851395892823,101300
0.2394999999999925,246.38851395892823,101300
0.2399999999999806,247.10393902761012,101300
0.2404999999999972,246.38851395892823,101300
0.2409999999999854,247.10393902761012,101300
0.241500000000002,249.25024069168356,101300
0.2419999999999902,248.8925016993149,101300
0.2424999999999784,248.17707663063305,101300
0.242999999999995,246.7462264932692,101300
0.2434999999999831,246.38851395892823,101300
0.2439999999999997,247.46165156195107,101300
0.2444999999999879,245.31534989787767,101300
0.2450000000000045,244.9576373635368,101300
0.2454999999999927,292.5337748432701,101300
0.2459999999999809,245.31534989787767,101300
0.2464999999999975,243.884499760514,101300
0.2469999999999856,242.8113621574911,101300
0.2475000000000022,242.8113621574911,101300
0.2479999999999904,242.0959370888092,101300
0.2484999999999786,241.02277302775872,101300
0.2489999999999952,241.02277302775872,101300
0.2494999999999834,241.02277302775872,101300
0.25,242.45364962315023,101300
0.2504999999999882,243.884499760514,101300
0.2510000000000048,246.0308014245873,101300
0.2514999999999929,245.6730888902463,101300
0.2519999999999811,246.38851395892823,101300
0.2524999999999977,247.819364096292,101300
0.2529999999999859,249.25024069168356,101300
0.2535000000000025,248.5347891649739,101300
0.2539999999999907,248.17707663063305,101300
0.2544999999999788,249.25024069168356,101300
0.2549999999999954,275.36341444673866,101300
0.2554999999999836,249.25024069168356,101300
0.2560000000000002,251.0388033633882,101300
0.2564999999999884,251.0388033633882,101300
0.257000000000005,252.1119409664111,101300
0.2574999999999932,252.1119409664111,101300
0.2579999999999813,251.75422843207008,101300
0.2584999999999979,252.82739249312064,101300
0.2589999999999861,252.82739249312064,101300
0.2595000000000027,253.5428175618025,101300
0.2599999999999909,253.1851050274616,101300
0.2604999999999791,252.82739249312064,101300
0.2609999999999957,249.9656657603654,101300
0.2614999999999838,249.9656657603654,101300
0.2620000000000004,249.9656657603654,101300
0.2624999999999886,249.6079532260244,101300
0.2630000000000052,247.10393902761012,101300
0.2634999999999934,245.31534989787767,101300
0.2639999999999816,245.31534989787767,101300
0.2644999999999982,256.7622568288987,101300
0.2649999999999863,245.6730888902463,101300
0.2655000000000029,244.59992482919583,101300
0.2659999999999911,244.59992482919583,101300
0.2664999999999793,244.2422122948549,101300
0.2669999999999959,243.884499760514,101300
0.2674999999999841,243.52678722617296,101300
0.2680000000000007,244.2422122948549,101300
0.2684999999999888,244.9576373635368,101300
0.2690000000000054,246.38851395892823,101300
0.2694999999999936,244.2422122948549,101300
0.2699999999999818,244.2422122948549,101300
0.2704999999999984,244.2422122948549,101300
0.2709999999999866,244.2422122948549,101300
0.2715000000000032,243.1690746918321,101300
0.2719999999999913,242.8113621574911,101300
0.2724999999999795,241.73819809644056,101300
0.2729999999999961,241.3804855620996,101300
0.2734999999999843,241.02277302775872,101300
0.2740000000000009,245.31534989787767,101300
0.2744999999999891,239.59192289039493,101300
0.2750000000000057,238.51878528737203,101300
0.2754999999999938,238.51878528737203,101300
0.275999999999982,236.37248362329876,101300
0.2764999999999986,236.37248362329876,101300
0.2769999999999868,234.94163348593497,101300
0.2775000000000034,234.58389449356628,101300
0.2779999999999916,234.22618195922533,101300
0.2784999999999797,231.72219421883872,101300
0.2789999999999963,229.57589255476532,101300
0.2794999999999845,228.50275495174253,101300
0.2800000000000011,228.1450424174016,101300
0.2804999999999893,228.50275495174253,101300
0.2810000000000059,228.1450424174016,101300
0.2814999999999941,227.07187835635116,101300
0.2819999999999822,227.07187835635116,101300
0.2824999999999988,227.07187835635116,101300
0.282999999999987,227.07187835635116,101300
0.2835000000000036,229.21818002042448,101300
0.2839999999999918,226.3564532876692,101300
0.28449999999998,225.99874075332824,101300
0.2849999999999966,225.99874075332824,101300
0.2854999999999847,226.3564532876692,101300
0.2860000000000013,226.7141658220101,101300
0.2864999999999895,226.7141658220101,101300
0.2870000000000061,227.07187835635116,101300
0.2874999999999943,227.429590890692,101300
0.2879999999999825,227.78732988306064,101300
0.2884999999999991,229.21818002042448,101300
0.2889999999999872,228.50275495174253,101300
0.2895000000000038,228.1450424174016,101300
0.289999999999992,227.429590890692,101300
0.2904999999999802,226.3564532876692,101300
0.2909999999999968,225.99874075332824,101300
0.291499999999985,225.2833156846464,101300
0.2920000000000016,225.2833156846464,101300
0.2924999999999897,252.469653500752,101300
0.2930000000000063,227.07187835635116,101300
0.2934999999999945,225.6410282189873,101300
0.2939999999999827,226.3564532876692,101300
0.2944999999999993,225.6410282189873,101300
0.2949999999999875,226.3564532876692,101300
0.2955000000000041,226.3564532876692,101300
0.2959999999999922,225.6410282189873,101300
0.2964999999999804,225.99874075332824,101300
0.296999999999997,225.99874075332824,101300
0.2974999999999852,225.2833156846464,101300
0.2980000000000018,225.6410282189873,101300
0.29849999999999,225.2833156846464,101300
0.2989999999999781,225.6410282189873,101300
0.2994999999999947,223.85243908925491,101300
0.2999999999999829,223.85243908925491,101300
0.3004999999999995,223.4947265549139,101300
0.3009999999999877,223.4947265549139,101300
0.3015000000000043,223.13701402057308,101300
0.3019999999999925,246.7462264932692,101300
0.3024999999999807,222.77930148623204,101300
0.3029999999999972,221.70616388320923,101300
0.3034999999999854,220.99073881452736,101300
0.304000000000002,222.06387641755015,101300
0.3044999999999902,223.85243908925491,101300
0.3049999999999784,225.2833156846464,101300
0.305499999999995,223.4947265549139,101300
0.3059999999999832,226.7141658220101,101300
0.3064999999999998,228.50275495174253,101300
0.3069999999999879,231.72219421883872,101300
0.3075000000000045,232.4376192875206,101300
0.3079999999999927,233.51075689054343,101300
0.3084999999999809,235.29934602027592,101300
0.3089999999999975,232.0799067531797,101300
0.3094999999999857,231.72219421883872,101300
0.3100000000000023,232.7953318218616,101300
0.3104999999999904,234.58389449356628,101300
0.3109999999999786,235.29934602027592,101300
0.3114999999999952,243.52678722617296,101300
0.3119999999999834,234.94163348593497,101300
0.3125,233.8684694248844,101300
0.3129999999999882,233.8684694248844,101300
0.3135000000000048,233.8684694248844,101300
0.3139999999999929,234.22618195922533,101300
0.3144999999999811,233.8684694248844,101300
0.3149999999999977,233.8684694248844,101300
0.3154999999999859,233.8684694248844,101300
0.3160000000000025,233.8684694248844,101300
0.3164999999999907,233.1530443562025,101300
0.3169999999999788,233.51075689054343,101300
0.3174999999999954,232.7953318218616,101300
0.3179999999999836,233.1530443562025,101300
0.3185000000000002,234.22618195922533,101300
0.3189999999999884,235.29934602027592,101300
0.319500000000005,236.0147710889578,101300
0.3199999999999932,236.0147710889578,101300
0.3204999999999813,237.0879086919806,101300
0.3209999999999979,239.94963542473587,101300
0.3214999999999861,238.1610462950035,101300
0.3220000000000027,238.51878528737203,101300
0.3224999999999909,236.37248362329876,101300
0.3229999999999791,238.87649782171303,101300
0.3234999999999957,237.80333376066247,101300
0.3239999999999838,238.1610462950035,101300
0.3245000000000004,238.87649782171303,101300
0.3249999999999886,239.94963542473587,101300
0.3255000000000052,240.6650604934177,101300
0.3259999999999934,240.30734795907685,101300
0.3264999999999816,239.59192289039493,101300
0.3269999999999982,239.59192289039493,101300
0.3274999999999863,239.234210356054,101300
0.3280000000000029,239.59192289039493,101300
0.3284999999999911,239.234210356054,101300
0.3289999999999793,239.234210356054,101300
0.3294999999999959,238.51878528737203,101300
0.3299999999999841,238.87649782171303,101300
0.3305000000000007,239.234210356054,101300
0.3309999999999888,238.87649782171303,101300
0.3315000000000054,239.234210356054,101300
0.3319999999999936,239.59192289039493,101300
0.3324999999999818,239.94963542473587,101300
0.3329999999999984,239.94963542473587,101300
0.3334999999999866,239.59192289039493,101300
0.3340000000000032,241.3804855620996,101300
0.3344999999999913,242.45364962315023,101300
0.3349999999999795,243.52678722617296,101300
0.3354999999999961,243.1690746918321,101300
0.3359999999999843,243.52678722617296,101300
0.3365000000000009,242.0959370888092,101300
0.3369999999999891,242.0959370888092,101300
0.3375000000000057,241.73819809644056,101300
0.3379999999999938,242.45364962315023,101300
0.338499999999982,242.0959370888092,101300
0.3389999999999986,242.45364962315023,101300
0.3394999999999868,242.0959370888092,101300
0.3400000000000034,243.1690746918321,101300
0.3404999999999916,242.8113621574911,101300
0.3409999999999797,243.1690746918321,101300
0.3414999999999963,242.0959370888092,101300
0.3419999999999845,242.0959370888092,101300
0.3425000000000011,244.2422122948549,101300
0.3429999999999893,245.6730888902463,101300
0.3435000000000059,246.7462264932692,101300
0.3439999999999941,246.7462264932692,101300
0.3444999999999822,247.46165156195107,101300
0.3449999999999988,247.819364096292,101300
0.345499999999987,248.17707663063305,101300
0.3460000000000036,248.8925016993149,101300
0.3464999999999918,249.6079532260244,101300
0.34699999999998,251.3965158977292,101300
0.3474999999999966,251.0388033633882,101300
0.3479999999999847,251.0388033633882,101300
0.3485000000000013,251.3965158977292,101300
0.3489999999999895,248.17707663063305,101300
0.3495000000000061,252.1119409664111,101300
0.3499999999999943,252.82739249312064,101300
0.3504999999999825,253.90053009614343,101300
0.3509999999999991,253.5428175618025,101300
0.3514999999999872,253.90053009614343,101300
